species	gene	segment	id.1	id.2	cdr1.score	cdr2.score	segm.score
HomoSapiens	TRA	V	TRAV8-4*01	TRAV27*01	-20.911639213562	-21.1404180526733	-398
HomoSapiens	TRA	V	TRAV8-4*01	TRAV29/DV5*01	-10.8574066162109	-26.829008102417	-369
HomoSapiens	TRA	V	TRAV8-4*01	TRAV30*01	-23.6783819198608	-28.2985668182373	-437
HomoSapiens	TRA	V	TRAV8-4*01	TRAV3*01	-8.39999055862427	-13.6494388580322	-190
HomoSapiens	TRA	V	TRAV8-4*01	TRAV34*01	-23.1890602111816	-28.3326930999756	-422
HomoSapiens	TRA	V	TRAV8-4*01	TRAV35*01	-18.6340732574463	-25.9437303543091	-399
HomoSapiens	TRA	V	TRAV8-4*01	TRAV36/DV7*01	-21.0929298400879	-19.520546913147	-417
HomoSapiens	TRA	V	TRAV8-4*01	TRAV38-1*01	-23.0416212081909	-25.4896122217178	-342
HomoSapiens	TRA	V	TRAV8-4*01	TRAV38-2/DV8*01	-23.4300289154053	-25.4896122217178	-333
HomoSapiens	TRA	V	TRAV8-4*01	TRAV39*01	-22.9282197952271	-21.7750692367554	-409
HomoSapiens	TRA	V	TRAV8-4*01	TRAV40*01	-11.6646184921265	-20.0846652984619	-343
HomoSapiens	TRA	V	TRAV8-4*01	TRAV4*01	-23.4718790054321	-25.1052494049072	-407
HomoSapiens	TRA	V	TRAV8-4*01	TRAV41*01	-23.6357088088989	-24.1658115386963	-404
HomoSapiens	TRA	V	TRAV8-4*01	TRAV5*01	-11.9857530593872	-25.3954010009766	-375
HomoSapiens	TRA	V	TRAV8-4*01	TRAV6*01	-13.9955880641937	-33.2437057495117	-382
HomoSapiens	TRA	V	TRAV8-4*01	TRAV7*01	-13.1886621713638	-23.173454284668	-416
HomoSapiens	TRA	V	TRAV8-4*01	TRAV8-1*01	-16.8160326480866	-11.9483108520508	-218
HomoSapiens	TRA	V	TRAV8-4*01	TRAV8-2*01	-10.5656819343567	0	-51
HomoSapiens	TRA	V	TRAV8-4*01	TRAV8-3*01	-12.4713771343231	-9.76368522644043	-149
HomoSapiens	TRA	V	TRAV8-4*01	TRAV8-4*01	0	0	0
HomoSapiens	TRA	V	TRAV8-4*01	TRAV8-6*01	-5.02513217926025	-5.30936908721924	-114
HomoSapiens	TRA	V	TRAV8-4*01	TRAV9-1*01	-16.0252425670624	-29.7776260375977	-291
HomoSapiens	TRA	V	TRAV8-4*01	TRAV9-2*01	-14.2219672203064	-29.0154399871826	-252
HomoSapiens	TRA	V	TRAV8-6*01	TRAV10*01	-16.2174949645996	-25.4000930786133	-404
HomoSapiens	TRA	V	TRAV8-6*01	TRAV1-1*01	-14.5057080388069	-25.7768936157227	-390
HomoSapiens	TRA	V	TRAV8-6*01	TRAV1-2*01	-14.915679693222	-25.2816848754883	-406
HomoSapiens	TRA	V	TRAV8-6*01	TRAV12-1*01	-12.0783963799477	-24.3757171630859	-395
HomoSapiens	TRA	V	TRAV8-6*01	TRAV12-2*01	-19.3589611053467	-23.4714260101318	-388
HomoSapiens	TRA	V	TRAV8-6*01	TRAV12-3*01	-13.2726430892944	-25.2125682830811	-374
HomoSapiens	TRA	V	TRAV8-6*01	TRAV13-1*01	-10.2862272262573	-22.7855539321899	-384
HomoSapiens	TRA	V	TRAV8-6*01	TRAV13-2*01	-8.99093437194824	-25.2575244903565	-405
HomoSapiens	TRA	V	TRAV8-6*01	TRAV14/DV4*01	-21.3374586105347	-20.2573202848434	-383
HomoSapiens	TRA	V	TRAV8-6*01	TRAV16*01	-12.7176983356476	-20.9658584594727	-237
HomoSapiens	TRA	V	TRAV8-6*01	TRAV17*01	-18.7327289581299	-23.7372903823853	-414
HomoSapiens	TRA	V	TRAV8-6*01	TRAV18*01	-6.37168121337891	-25.3919944763184	-274
HomoSapiens	TRA	V	TRAV8-6*01	TRAV19*01	-26.3018589019775	-22.9913794249296	-354
HomoSapiens	TRA	V	TRAV8-6*01	TRAV20*01	-13.5274410247803	-23.8050699234009	-395
HomoSapiens	TRA	V	TRAV8-6*01	TRAV2*01	-13.2529190778732	-24.4541511535645	-417
HomoSapiens	TRA	V	TRAV8-6*01	TRAV21*01	-16.1529202461243	-19.7374267578125	-388
HomoSapiens	TRA	V	TRAV8-6*01	TRAV22*01	-19.7873888015747	-21.0602073669434	-431
HomoSapiens	TRA	V	TRAV8-6*01	TRAV23/DV6*01	-16.9752830266953	-26.8140468597412	-388
HomoSapiens	TRA	V	TRAV8-6*01	TRAV24*01	-15.1266977787018	-28.3180332183838	-457
HomoSapiens	TRA	V	TRAV8-6*01	TRAV25*01	-19.3661613464355	-22.1697607040405	-416
HomoSapiens	TRA	V	TRAV8-6*01	TRAV26-1*01	-22.7898483276367	-22.6263618469238	-408
HomoSapiens	TRA	V	TRAV8-6*01	TRAV26-2*01	-22.3959264755249	-22.4079322814941	-399
HomoSapiens	TRA	V	TRAV8-6*01	TRAV27*01	-20.2685985565186	-20.0621347427368	-402
HomoSapiens	TRA	V	TRAV8-6*01	TRAV29/DV5*01	-13.5634262561798	-27.6089706420898	-390
HomoSapiens	TRA	V	TRAV8-6*01	TRAV30*01	-24.213080406189	-24.1989421844482	-438
HomoSapiens	TRA	V	TRAV8-6*01	TRAV3*01	-11.3822979927063	-12.0011405944824	-180
HomoSapiens	TRA	V	TRAV8-6*01	TRAV34*01	-23.2843208312988	-26.7032585144043	-428
HomoSapiens	TRA	V	TRAV8-6*01	TRAV35*01	-20.9000043869019	-27.0132598876953	-403
HomoSapiens	TRA	V	TRAV8-6*01	TRAV36/DV7*01	-20.7438497543335	-20.8653316497803	-419
HomoSapiens	TRA	V	TRAV8-6*01	TRAV38-1*01	-24.2755842208862	-22.9474128484726	-338
HomoSapiens	TRA	V	TRAV8-6*01	TRAV38-2/DV8*01	-20.9906187057495	-22.9474128484726	-337
HomoSapiens	TRA	V	TRAV8-6*01	TRAV39*01	-19.5642375946045	-19.4640169143677	-417
HomoSapiens	TRA	V	TRAV8-6*01	TRAV40*01	-15.6217954158783	-19.8231620788574	-369
HomoSapiens	TRA	V	TRAV8-6*01	TRAV4*01	-24.6351566314697	-24.221248626709	-394
HomoSapiens	TRA	V	TRAV8-6*01	TRAV41*01	-20.6241931915283	-23.1989097595215	-418
HomoSapiens	TRA	V	TRAV8-6*01	TRAV5*01	-9.86333274841309	-23.7560482025147	-374
HomoSapiens	TRA	V	TRAV8-6*01	TRAV6*01	-17.5541577339172	-29.3204593658447	-407
HomoSapiens	TRA	V	TRAV8-6*01	TRAV7*01	-16.4660279750824	-23.7838506698608	-439
HomoSapiens	TRA	V	TRAV8-6*01	TRAV8-1*01	-16.2039895057678	-9.38975238800049	-203
HomoSapiens	TRA	V	TRAV8-6*01	TRAV8-2*01	-9.02072811126709	-5.30936908721924	-121
HomoSapiens	TRA	V	TRAV8-6*01	TRAV8-3*01	-15.3395128250122	-7.20512580871582	-157
HomoSapiens	TRA	V	TRAV8-6*01	TRAV8-4*01	-5.02513217926025	-5.30936908721924	-114
HomoSapiens	TRA	V	TRAV8-6*01	TRAV8-6*01	0	0	0
HomoSapiens	TRA	V	TRAV8-6*01	TRAV9-1*01	-19.9824199676514	-30.5189723968506	-306
HomoSapiens	TRA	V	TRAV8-6*01	TRAV9-2*01	-18.179144859314	-31.2841510772705	-263
HomoSapiens	TRA	V	TRAV9-1*01	TRAV10*01	-12.8273513913155	-17.7340326309204	-391
HomoSapiens	TRA	V	TRAV9-1*01	TRAV1-1*01	-12.2560276985168	-26.8967666625977	-393
HomoSapiens	TRA	V	TRAV9-1*01	TRAV1-2*01	-10.7967767715454	-24.7693252563477	-385
HomoSapiens	TRA	V	TRAV9-1*01	TRAV12-1*01	-14.5656814575195	-29.9499931335449	-407
HomoSapiens	TRA	V	TRAV9-1*01	TRAV12-2*01	-15.4148981571198	-23.7544479370117	-373
HomoSapiens	TRA	V	TRAV9-1*01	TRAV12-3*01	-16.3136776685715	-27.4347457885742	-378
HomoSapiens	TRA	V	TRAV9-1*01	TRAV13-1*01	-19.3357605934143	-22.7652792930603	-357
HomoSapiens	TRA	V	TRAV9-1*01	TRAV13-2*01	-20.0424437522888	-18.3322961330414	-351
HomoSapiens	TRA	V	TRAV9-1*01	TRAV14/DV4*01	-25.139591217041	-31.6700477600098	-401
HomoSapiens	TRA	V	TRAV9-1*01	TRAV16*01	-18.3995394706726	-31.0471992492676	-342
HomoSapiens	TRA	V	TRAV9-1*01	TRAV17*01	-19.0922756195068	-27.5086059570313	-412
HomoSapiens	TRA	V	TRAV9-1*01	TRAV18*01	-19.8478164672852	-23.8251705169678	-266
HomoSapiens	TRA	V	TRAV9-1*01	TRAV19*01	-27.6190853118897	-33.0971813201904	-390
HomoSapiens	TRA	V	TRAV9-1*01	TRAV20*01	-17.6064982414246	-17.2678241729736	-361
HomoSapiens	TRA	V	TRAV9-1*01	TRAV2*01	-18.2415010929108	-25.413257598877	-383
HomoSapiens	TRA	V	TRAV9-1*01	TRAV21*01	-16.6043095588684	-24.7106113433838	-394
HomoSapiens	TRA	V	TRAV9-1*01	TRAV22*01	-21.3086833953857	-26.7042922973633	-430
HomoSapiens	TRA	V	TRAV9-1*01	TRAV23/DV6*01	-15.8387603759766	-23.491904258728	-349
HomoSapiens	TRA	V	TRAV9-1*01	TRAV24*01	-14.0002964735031	-15.2129683494568	-405
HomoSapiens	TRA	V	TRAV9-1*01	TRAV25*01	-18.9536094665527	-12.9655613899231	-398
HomoSapiens	TRA	V	TRAV9-1*01	TRAV26-1*01	-25.9668483734131	-20.9341773986816	-437
HomoSapiens	TRA	V	TRAV9-1*01	TRAV26-2*01	-25.2935028076172	-24.1403636932373	-430
HomoSapiens	TRA	V	TRAV9-1*01	TRAV27*01	-21.0947380065918	-16.0291595458984	-401
HomoSapiens	TRA	V	TRAV9-1*01	TRAV29/DV5*01	-17.3608865737915	-18.9352743625641	-352
HomoSapiens	TRA	V	TRAV9-1*01	TRAV30*01	-16.7020702362061	-12.7480216026306	-398
HomoSapiens	TRA	V	TRAV9-1*01	TRAV3*01	-14.0755396932364	-25.5027208328247	-279
HomoSapiens	TRA	V	TRAV9-1*01	TRAV34*01	-16.4007263183594	-13.0956559181213	-395
HomoSapiens	TRA	V	TRAV9-1*01	TRAV35*01	-20.9935035705566	-12.8087067604065	-383
HomoSapiens	TRA	V	TRAV9-1*01	TRAV36/DV7*01	-11.4352922439575	-20.9135755300522	-360
HomoSapiens	TRA	V	TRAV9-1*01	TRAV38-1*01	-28.8990612030029	-34.2222023010254	-385
HomoSapiens	TRA	V	TRAV9-1*01	TRAV38-2/DV8*01	-27.2751712799072	-34.2222023010254	-384
HomoSapiens	TRA	V	TRAV9-1*01	TRAV39*01	-20.7571315765381	-21.8660827875137	-435
HomoSapiens	TRA	V	TRAV9-1*01	TRAV40*01	-7.36331748962402	-26.9429473876953	-333
HomoSapiens	TRA	V	TRAV9-1*01	TRAV4*01	-28.0797309875488	-20.8918972015381	-430
HomoSapiens	TRA	V	TRAV9-1*01	TRAV41*01	-21.2066135406494	-23.7454967498779	-415
HomoSapiens	TRA	V	TRAV9-1*01	TRAV5*01	-20.4408321380615	-17.8281600475311	-361
HomoSapiens	TRA	V	TRAV9-1*01	TRAV6*01	-19.7911224365234	-23.3577907085419	-404
HomoSapiens	TRA	V	TRAV9-1*01	TRAV7*01	-15.2983134239912	-17.2954320907593	-383
HomoSapiens	TRA	V	TRAV9-1*01	TRAV8-1*01	-14.9605137109756	-29.5351524353027	-320
HomoSapiens	TRA	V	TRAV9-1*01	TRAV8-2*01	-14.5708069801331	-29.7776260375977	-283
HomoSapiens	TRA	V	TRAV9-1*01	TRAV8-3*01	-16.07963514328	-29.02809715271	-303
HomoSapiens	TRA	V	TRAV9-1*01	TRAV8-4*01	-16.0252425670624	-29.7776260375977	-291
HomoSapiens	TRA	V	TRAV9-1*01	TRAV8-6*01	-19.9824199676514	-30.5189723968506	-306
HomoSapiens	TRA	V	TRAV9-1*01	TRAV9-1*01	0	0	0
HomoSapiens	TRA	V	TRAV9-1*01	TRAV9-2*01	-4.07173252105713	-3.77412223815918	-143
HomoSapiens	TRA	V	TRAV9-2*01	TRAV10*01	-14.0504895448685	-14.3190622329712	-363
HomoSapiens	TRA	V	TRAV9-2*01	TRAV1-1*01	-12.0773794651031	-23.3646869659424	-370
HomoSapiens	TRA	V	TRAV9-2*01	TRAV1-2*01	-10.6181285381317	-23.5925712585449	-373
HomoSapiens	TRA	V	TRAV9-2*01	TRAV12-1*01	-13.7439790964127	-30.3177738189697	-386
HomoSapiens	TRA	V	TRAV9-2*01	TRAV12-2*01	-14.3311189413071	-26.9892539978027	-343
HomoSapiens	TRA	V	TRAV9-2*01	TRAV12-3*01	-16.4660277366638	-27.6364822387695	-354
HomoSapiens	TRA	V	TRAV9-2*01	TRAV13-1*01	-20.6726865768433	-23.1562354564667	-367
HomoSapiens	TRA	V	TRAV9-2*01	TRAV13-2*01	-20.194794178009	-18.9339983463287	-373
HomoSapiens	TRA	V	TRAV9-2*01	TRAV14/DV4*01	-26.2146892547607	-29.3239498138428	-382
HomoSapiens	TRA	V	TRAV9-2*01	TRAV16*01	-18.2565822601318	-32.7031135559082	-308
HomoSapiens	TRA	V	TRAV9-2*01	TRAV17*01	-20.1795597076416	-26.2960166931152	-413
HomoSapiens	TRA	V	TRAV9-2*01	TRAV18*01	-16.7869110107422	-24.7687892913818	-231
HomoSapiens	TRA	V	TRAV9-2*01	TRAV19*01	-29.6591911315918	-30.8638000488281	-359
HomoSapiens	TRA	V	TRAV9-2*01	TRAV20*01	-15.3179993629456	-17.6356055736542	-350
HomoSapiens	TRA	V	TRAV9-2*01	TRAV2*01	-18.4833478927612	-24.7779846191406	-389
HomoSapiens	TRA	V	TRAV9-2*01	TRAV21*01	-17.9412353038788	-25.106849193573	-370
HomoSapiens	TRA	V	TRAV9-2*01	TRAV22*01	-21.3563575744629	-28.1357173919678	-421
HomoSapiens	TRA	V	TRAV9-2*01	TRAV23/DV6*01	-15.9911105632782	-23.882860660553	-367
HomoSapiens	TRA	V	TRAV9-2*01	TRAV24*01	-12.4653248786926	-13.1063737869263	-425
HomoSapiens	TRA	V	TRAV9-2*01	TRAV25*01	-20.3522052764893	-13.3909902572632	-411
HomoSapiens	TRA	V	TRAV9-2*01	TRAV26-1*01	-25.788200378418	-23.5646057128906	-430
HomoSapiens	TRA	V	TRAV9-2*01	TRAV26-2*01	-25.7537002563477	-27.0156574249268	-428
HomoSapiens	TRA	V	TRAV9-2*01	TRAV27*01	-18.7655820846558	-16.4545888900757	-409
HomoSapiens	TRA	V	TRAV9-2*01	TRAV29/DV5*01	-18.8774843215942	-19.1635174751282	-358
HomoSapiens	TRA	V	TRAV9-2*01	TRAV30*01	-18.6090641021729	-13.8200373649597	-410
HomoSapiens	TRA	V	TRAV9-2*01	TRAV3*01	-12.7610929012299	-25.3320665359497	-255
HomoSapiens	TRA	V	TRAV9-2*01	TRAV34*01	-18.8352098464966	-12.7268671989441	-377
HomoSapiens	TRA	V	TRAV9-2*01	TRAV35*01	-19.4102973937988	-13.1764883995056	-382
HomoSapiens	TRA	V	TRAV9-2*01	TRAV36/DV7*01	-11.6771388053894	-18.806981086731	-379
HomoSapiens	TRA	V	TRAV9-2*01	TRAV38-1*01	-29.851432800293	-34.7595901489258	-359
HomoSapiens	TRA	V	TRAV9-2*01	TRAV38-2/DV8*01	-28.2275428771973	-34.7595901489258	-359
HomoSapiens	TRA	V	TRAV9-2*01	TRAV39*01	-20.7312850952148	-22.9380991458893	-425
HomoSapiens	TRA	V	TRAV9-2*01	TRAV40*01	-3.49399280548096	-25.0607376098633	-285
HomoSapiens	TRA	V	TRAV9-2*01	TRAV4*01	-28.9427909851074	-21.4840621948242	-431
HomoSapiens	TRA	V	TRAV9-2*01	TRAV41*01	-19.7917366027832	-25.1769218444824	-376
HomoSapiens	TRA	V	TRAV9-2*01	TRAV5*01	-20.4225187301636	-19.3615727424622	-356
HomoSapiens	TRA	V	TRAV9-2*01	TRAV6*01	-19.562285900116	-22.0798556804657	-394
HomoSapiens	TRA	V	TRAV9-2*01	TRAV7*01	-17.519323348999	-17.6632137298584	-392
HomoSapiens	TRA	V	TRAV9-2*01	TRAV8-1*01	-14.8175563812256	-28.9604682922363	-290
HomoSapiens	TRA	V	TRAV9-2*01	TRAV8-2*01	-11.5099012851715	-29.0154399871826	-255
HomoSapiens	TRA	V	TRAV9-2*01	TRAV8-3*01	-17.4447193145752	-28.4534130096436	-280
HomoSapiens	TRA	V	TRAV9-2*01	TRAV8-4*01	-14.2219672203064	-29.0154399871826	-252
HomoSapiens	TRA	V	TRAV9-2*01	TRAV8-6*01	-18.179144859314	-31.2841510772705	-263
HomoSapiens	TRA	V	TRAV9-2*01	TRAV9-1*01	-4.07173252105713	-3.77412223815918	-143
HomoSapiens	TRA	V	TRAV9-2*01	TRAV9-2*01	0	0	0
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ1-1*01			0
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ1-2*01			-5
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ1-3*01			-20
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ1-4*01			-16
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ1-5*01			-13
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ1-6*01			-11
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ2-1*01			-68
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ2-2*01			-66
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ2-3*01			-68
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ2-4*01			-68
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ2-5*01			-73
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ2-6*01			-68
HomoSapiens	TRB	J	TRBJ1-1*01	TRBJ2-7*01			-70
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ1-1*01			-5
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ1-2*01			0
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ1-3*01			-22
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ1-4*01			-11
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ1-5*01			-13
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ1-6*01			-10
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ2-1*01			-68
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ2-2*01			-68
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ2-3*01			-68
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ2-4*01			-66
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ2-5*01			-73
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ2-6*01			-66
HomoSapiens	TRB	J	TRBJ1-2*01	TRBJ2-7*01			-70
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ1-1*01			-20
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ1-2*01			-22
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ1-3*01			0
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ1-4*01			-28
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ1-5*01			-28
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ1-6*01			-26
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ2-1*01			-80
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ2-2*01			-68
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ2-3*01			-80
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ2-4*01			-80
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ2-5*01			-85
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ2-6*01			-73
HomoSapiens	TRB	J	TRBJ1-3*01	TRBJ2-7*01			-82
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ1-1*01			-16
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ1-2*01			-11
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ1-3*01			-28
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ1-4*01			0
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ1-5*01			-11
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ1-6*01			-19
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ2-1*01			-73
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ2-2*01			-73
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ2-3*01			-73
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ2-4*01			-64
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ2-5*01			-75
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ2-6*01			-71
HomoSapiens	TRB	J	TRBJ1-4*01	TRBJ2-7*01			-79
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ1-1*01			-13
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ1-2*01			-13
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ1-3*01			-28
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ1-4*01			-11
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ1-5*01			0
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ1-6*01			-16
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ2-1*01			-70
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ2-2*01			-68
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ2-3*01			-70
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ2-4*01			-64
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ2-5*01			-72
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ2-6*01			-71
HomoSapiens	TRB	J	TRBJ1-5*01	TRBJ2-7*01			-76
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ1-1*01			-11
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ1-2*01			-10
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ1-3*01			-26
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ1-4*01			-19
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ1-5*01			-16
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ1-6*01			0
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ2-1*01			-71
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ2-2*01			-70
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ2-3*01			-71
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ2-4*01			-71
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ2-5*01			-76
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ2-6*01			-71
HomoSapiens	TRB	J	TRBJ1-6*01	TRBJ2-7*01			-66
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ1-1*01			-68
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ1-2*01			-68
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ1-3*01			-80
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ1-4*01			-73
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ1-5*01			-70
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ1-6*01			-71
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ2-1*01			0
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ2-2*01			-12
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ2-3*01			0
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ2-4*01			-12
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ2-5*01			-6
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ2-6*01			-12
HomoSapiens	TRB	J	TRBJ2-1*01	TRBJ2-7*01			-6
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ1-1*01			-66
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ1-2*01			-68
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ1-3*01			-68
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ1-4*01			-73
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ1-5*01			-68
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ1-6*01			-70
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ2-1*01			-12
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ2-2*01			0
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ2-3*01			-12
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ2-4*01			-13
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ2-5*01			-17
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ2-6*01			-6
HomoSapiens	TRB	J	TRBJ2-2*01	TRBJ2-7*01			-18
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ1-1*01			-68
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ1-2*01			-68
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ1-3*01			-80
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ1-4*01			-73
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ1-5*01			-70
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ1-6*01			-71
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ2-1*01			0
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ2-2*01			-12
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ2-3*01			0
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ2-4*01			-12
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ2-5*01			-6
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ2-6*01			-12
HomoSapiens	TRB	J	TRBJ2-3*01	TRBJ2-7*01			-6
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ1-1*01			-68
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ1-2*01			-66
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ1-3*01			-80
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ1-4*01			-64
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ1-5*01			-64
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ1-6*01			-71
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ2-1*01			-12
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ2-2*01			-13
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ2-3*01			-12
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ2-4*01			0
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ2-5*01			-14
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ2-6*01			-7
HomoSapiens	TRB	J	TRBJ2-4*01	TRBJ2-7*01			-18
HomoSapiens	TRB	J	TRBJ2-5*01	TRBJ1-1*01			-73
HomoSapiens	TRB	J	TRBJ2-5*01	TRBJ1-2*01			-73
HomoSapiens	TRB	J	TRBJ2-5*01	TRBJ1-3*01			-85
HomoSapiens	TRB	J	TRBJ2-5*01	TRBJ1-4*01			-75
HomoSapiens	TRB	J	TRBJ2-5*01	TRBJ1-5*01			-72
HomoSapiens	TRB	J	TRBJ2-5*01	TRBJ1-6*01			-76
HomoSapiens	TRB	J	TRBJ2-5*01	TRBJ2-1*01			-6
HomoSapiens	TRB	J	TRBJ2-5*01	TRBJ2-2*01			-17
HomoSapiens	TRB	J	TRBJ2-5*01	TRBJ2-3*01			-6
HomoSapiens	TRB	J	TRBJ2-5*01	TRBJ2-4*01			-14
